activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
431930,17792038,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,CC(Nc1nccc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cc(-c2ccc(Cl)cc2)no1,,,CHEMBL3886939,,2016.0,"{'bei': '12.95', 'le': '0.25', 'lle': '1.91', 'sei': '4.90'}",CHEMBL4114321,,CHEMBL4114321,5.57,False,http://www.openphacts.org/units/Nanomolar,2895096,=,37,True,=,,IC50,nM,,2700.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,2700.0
431931,17792039,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ncc(-c2ccc(Cl)cc2)o1,,,CHEMBL3886939,,2016.0,"{'bei': '17.20', 'le': '0.34', 'lle': '3.73', 'sei': '6.51'}",CHEMBL3986787,,CHEMBL3986787,7.39,False,http://www.openphacts.org/units/Nanomolar,2895097,=,37,True,=,,IC50,nM,,40.5,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,40.5
431932,17792040,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1nc(-c2ccc(Cl)cc2)no1,,,CHEMBL3886939,,2016.0,"{'bei': '17.10', 'le': '0.35', 'lle': '4.25', 'sei': '6.29'}",CHEMBL3961739,,CHEMBL3961739,7.96,False,http://www.openphacts.org/units/Nanomolar,2895098,=,37,True,=,,IC50,nM,,11.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,11.0
431933,17792041,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ccc(C(F)(F)F)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '15.59', 'le': '0.32', 'lle': '2.83', 'sei': '7.99'}",CHEMBL3925345,,CHEMBL3925345,7.00,False,http://www.openphacts.org/units/Nanomolar,2895099,=,37,True,=,,IC50,nM,,101.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,101.0
431934,17792042,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1ccc(-c2cnn(C)c2)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '15.32', 'le': '0.30', 'lle': '3.51', 'sei': '6.70'}",CHEMBL3953027,,CHEMBL3953027,7.06,False,http://www.openphacts.org/units/Nanomolar,2895100,=,37,True,=,,IC50,nM,,87.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,87.0
431935,17792043,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(C(F)F)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1nc(-c2ccc(Cl)cc2)no1,,,CHEMBL3886939,,2016.0,"{'bei': '14.17', 'le': '0.28', 'lle': '2.82', 'sei': '5.39'}",CHEMBL3951946,,CHEMBL3951946,6.82,False,http://www.openphacts.org/units/Nanomolar,2895101,=,37,True,=,,IC50,nM,,153.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,153.0
431936,17792044,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(N2C(=O)OC[C@@H]2[C@@H](C)O)cc(C(F)(F)F)n1)c1nc(-c2ccc(Cl)cc2)no1,,,CHEMBL3886939,,2016.0,"{'bei': '12.64', 'le': '0.25', 'lle': '2.22', 'sei': '4.98'}",CHEMBL3914286,,CHEMBL3914286,6.30,False,http://www.openphacts.org/units/Nanomolar,2895102,=,37,True,=,,IC50,nM,,496.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,496.0
431937,17792045,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](c1nc(Cl)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cc(F)c(-c2cnn(C)c2)cc1F,,,CHEMBL3886939,,2016.0,"{'bei': '16.07', 'le': '0.32', 'lle': '3.79', 'sei': '7.99'}",CHEMBL3949812,,CHEMBL3949812,7.46,False,http://www.openphacts.org/units/Nanomolar,2895103,=,37,True,=,,IC50,nM,,35.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,35.0
431938,17792046,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OCC2[C@@H](C)O)n1)c1cc(-c2ccc(Cl)cc2)on1,,,CHEMBL3886939,,2016.0,"{'bei': '17.14', 'le': '0.35', 'lle': '3.64', 'sei': '7.01'}",CHEMBL3920353,,CHEMBL3920353,7.96,False,http://www.openphacts.org/units/Nanomolar,2895104,=,37,True,=,,IC50,nM,,11.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,11.0
431939,17792047,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OCC2[C@@H](C)O)n1)c1cc(-c2ccc(Cl)cc2)on1,,,CHEMBL3886939,,2016.0,"{'bei': '16.63', 'le': '0.34', 'lle': '3.40', 'sei': '6.80'}",CHEMBL3920353,,CHEMBL3920353,7.72,False,http://www.openphacts.org/units/Nanomolar,2895104,=,37,True,=,,IC50,nM,,19.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,19.0
431940,17792048,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cc(-c2ccccc2)on1,,,CHEMBL3886939,,2016.0,"{'bei': '17.07', 'le': '0.33', 'lle': '3.68', 'sei': '6.46'}",CHEMBL3956829,,CHEMBL3956829,7.34,False,http://www.openphacts.org/units/Nanomolar,2895105,=,37,True,=,,IC50,nM,,46.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,46.0
431941,17792049,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(F)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cnn(-c2ccc(F)cc2)c1,,,CHEMBL3886939,,2016.0,"{'bei': '16.87', 'le': '0.32', 'lle': '4.44', 'sei': '6.89'}",CHEMBL3925850,,CHEMBL3925850,7.26,False,http://www.openphacts.org/units/Nanomolar,2895106,=,37,True,=,,IC50,nM,,55.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,55.0
431942,17792050,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cnc(-c2ccc(Cl)cc2)s1,,,CHEMBL3886939,,2016.0,"{'bei': '17.48', 'le': '0.37', 'lle': '3.61', 'sei': '8.36'}",CHEMBL3962229,,CHEMBL3962229,8.40,False,http://www.openphacts.org/units/Nanomolar,2895107,=,37,True,=,,IC50,nM,,4.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,4.0
431943,17792051,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cnc(-c2ccc(Cl)cc2)s1,,,CHEMBL3886939,,2016.0,"{'bei': '16.49', 'le': '0.34', 'lle': '3.38', 'sei': '7.61'}",CHEMBL3934745,,CHEMBL3934745,7.65,False,http://www.openphacts.org/units/Nanomolar,2895108,=,37,True,=,,IC50,nM,,22.5,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,22.5
431944,17792052,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cc(-c2ccc(Cl)cc2)on1,,,CHEMBL3886939,,2016.0,"{'bei': '17.24', 'le': '0.34', 'lle': '3.92', 'sei': '6.80'}",CHEMBL3973220,,CHEMBL3973220,7.72,False,http://www.openphacts.org/units/Nanomolar,2895109,=,37,True,=,,IC50,nM,,19.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,19.0
431945,17792053,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1nnc(-c2ccc(Cl)cc2)s1,,,CHEMBL3886939,,2016.0,"{'bei': '16.32', 'le': '0.35', 'lle': '3.67', 'sei': '6.93'}",CHEMBL3947095,,CHEMBL3947095,7.85,False,http://www.openphacts.org/units/Nanomolar,2895110,=,37,True,=,,IC50,nM,,14.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,14.0
431946,17792054,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nc(Cl)cc(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cnn(-c2ccc(Cl)cc2)c1,,,CHEMBL3886939,,2016.0,"{'bei': '16.95', 'le': '0.35', 'lle': '4.00', 'sei': '7.45'}",CHEMBL3984447,,CHEMBL3984447,7.85,False,http://www.openphacts.org/units/Nanomolar,2895111,=,37,True,=,,IC50,nM,,14.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,14.0
431947,17792055,[],CHEMBL3889082,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1ncc(F)c(N2C(=O)OC[C@@H]2[C@@H](C)O)n1)c1cnn(-c2ccc(Cl)cc2)c1,,,CHEMBL3886939,,2016.0,"{'bei': '16.14', 'le': '0.32', 'lle': '3.88', 'sei': '6.85'}",CHEMBL3955826,,CHEMBL3955826,7.21,False,http://www.openphacts.org/units/Nanomolar,2895112,=,37,True,=,,IC50,nM,,61.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,61.0
